ke0,directional_derivative,is_fml_support,fml_weight
2.64900000000000002,-99.89493015053686520,false,0.00000000000000000
2.66250000000000009,-99.91106426285355724,false,0.00000000000000000
2.67600000000000016,-99.86053717147267150,false,0.00000000000000000
2.68949999999999978,-99.93530724947207489,false,0.00000000000000000
2.70299999999999985,-99.98420279378017028,false,0.00000000000000000
2.71649999999999991,-99.99329769914704968,false,0.00000000000000000
2.72999999999999998,-99.97814255707227460,false,0.00000000000000000
2.74350000000000005,-99.99953013495709797,false,0.00000000000000000
2.75700000000000012,-99.94070354727087135,false,0.00000000000000000
2.77049999999999974,-99.99537621320895653,false,0.00000000000000000
2.78399999999999981,-99.99912138772270964,false,0.00000000000000000
2.79750000000000032,-99.99977810178656057,false,0.00000000000000000
2.81099999999999994,-99.99980229592888747,false,0.00000000000000000
2.82450000000000001,-99.99965724943095324,false,0.00000000000000000
2.83800000000000008,-99.99969868081250013,false,0.00000000000000000
2.85149999999999970,-99.99998626938996438,false,0.00000000000000000
2.86499999999999977,-99.99989951277730427,false,0.00000000000000000
2.87849999999999984,-99.99999916072636097,false,0.00000000000000000
2.89200000000000035,-99.99993696415513966,false,0.00000000000000000
2.90549999999999997,-99.99998770772664614,false,0.00000000000000000
2.91900000000000004,-99.99999132389586975,false,0.00000000000000000
2.93249999999999966,-99.99999999940617101,false,0.00000000000000000
2.94600000000000017,-99.99999647214208665,false,0.00000000000000000
2.95950000000000024,-99.99999986394796281,false,0.00000000000000000
2.97299999999999986,-99.99999617741279678,false,0.00000000000000000
2.98650000000000038,-99.99999909714929913,false,0.00000000000000000
3.00000000000000000,-99.99999999478004042,false,0.00000000000000000
